CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
1c4d79b1-6ec6-4e29-929a-20752d9d60c9,44,Female,Month-to-month,30.75,369.0,Yes,Fiber optic,12,No,Bank transfer (automatic),No
13adf4a1-3560-4a43-901f-7cfa1fe9b271,63,Female,One year,106.23,849.84,Yes,No,8,No,Credit card (automatic),No
4d825690-2647-4037-a4d0-c65a9920f3d0,40,Female,Two year,35.93,862.32,Yes,No,24,Yes,Mailed check,No
cac08501-6ca8-4802-8d05-33904b6bcfa3,47,Male,Two year,68.39,957.46,No,DSL,14,Yes,Mailed check,Yes
ce9d3abb-c7c3-4370-b1e9-2a136651c55b,62,Male,Month-to-month,41.84,962.32,No,DSL,23,No,Credit card (automatic),No
d996a958-b1c2-4f86-abc1-28845b8025c2,64,Female,Month-to-month,80.29,1364.93,No,DSL,17,Yes,Bank transfer (automatic),No
dde7f993-a802-4eaa-a14a-e4dc751e193c,40,Female,One year,75.86,379.3,Yes,No,5,Yes,Electronic check,No
61457adb-f1fc-4737-a1bc-d9529574e0bb,66,Female,Two year,58.0,174.0,Yes,DSL,3,No,Bank transfer (automatic),No
115f18c9-fbb6-46f3-8ec1-049e7c2b415d,64,Female,One year,106.33,956.97,Yes,Fiber optic,9,No,Electronic check,No
caaa241c-704f-4a2c-95be-9e1a53a19392,37,Female,Two year,85.98,1719.6,No,No,20,Yes,Electronic check,No
20f2d0b1-c786-412e-9ba4-ea09ab4c55fa,35,Female,One year,92.12,1842.4,No,DSL,20,No,Bank transfer (automatic),No
60dce4ef-d352-414e-bc1e-5098b19c4e0a,35,Male,Month-to-month,35.07,666.33,Yes,No,19,Yes,Bank transfer (automatic),No
c4807ca6-5c4f-474f-a17d-c54ec6131fd9,19,Female,One year,108.32,2274.72,Yes,No,21,No,Bank transfer (automatic),No
0dcc9a8e-9d60-412f-aaa4-23f2c430da56,21,Female,One year,36.7,587.2,No,Fiber optic,16,Yes,Electronic check,No
863e93b7-e99c-4ab2-b3b9-7919ea558235,47,Female,Month-to-month,42.28,1395.24,No,Fiber optic,33,Yes,Mailed check,No
017e8ee1-46bd-46b4-b41a-c5f4438d064f,50,Female,Two year,32.81,164.05,Yes,Fiber optic,5,Yes,Electronic check,No
31b4fba0-a8eb-49d8-a730-b5f6c5e6378d,53,Female,Two year,64.04,1536.96,Yes,No,24,Yes,Electronic check,Yes
0fc1904b-1e5f-4315-be14-ab90907cf47f,35,Female,Month-to-month,108.77,1631.55,No,No,15,No,Electronic check,No
92351ad9-e422-4822-b259-cfad4a7a0cc5,54,Male,One year,45.24,1176.24,Yes,Fiber optic,26,No,Credit card (automatic),No
7dd25ebc-f3a8-4040-b05c-51563351e44f,36,Male,One year,57.38,1434.5,Yes,No,25,No,Mailed check,No
84e7449b-20a6-4282-ab18-9c3308460f24,64,Male,One year,104.61,2929.08,No,Fiber optic,28,Yes,Electronic check,No
9188393a-5723-4d63-b75e-2b3fa2be968c,45,Male,Two year,81.78,2698.74,Yes,Fiber optic,33,No,Electronic check,Yes
59a19347-3d8a-4361-b9a6-42ae347bf636,57,Male,One year,95.16,1712.88,No,DSL,18,Yes,Credit card (automatic),Yes
129750df-5308-4d7e-b7ac-8282a952fae3,37,Male,Two year,41.4,745.2,Yes,Fiber optic,18,Yes,Electronic check,No
1ec2b3af-b09f-420b-9c8e-40e64a0512ce,66,Female,One year,91.65,3024.45,No,DSL,33,No,Mailed check,No
8d547566-1a59-4f52-b3da-c97e8b55e996,50,Female,Month-to-month,42.76,1154.52,Yes,Fiber optic,27,No,Electronic check,No
cfb07ee7-768c-4875-ba2f-b40d67d354ea,29,Female,Month-to-month,118.73,1780.95,Yes,No,15,Yes,Mailed check,No
930e8729-207f-417f-8cb8-2a81ec107e08,68,Female,Two year,75.99,987.87,Yes,DSL,13,Yes,Mailed check,No
ff2f42ec-96f4-485e-87f4-5efe7829548c,32,Female,Two year,89.56,3045.04,No,No,34,No,Bank transfer (automatic),No
a80d7b49-88ab-46f3-bbd4-83a58ab34353,58,Female,Month-to-month,31.84,127.36,Yes,No,4,No,Credit card (automatic),No
4e7aa401-b535-452c-ba7d-640f83030c1f,56,Male,Month-to-month,45.07,1577.45,Yes,Fiber optic,35,No,Credit card (automatic),No
ef31270e-c222-4987-a968-2a3c67efc328,19,Female,One year,33.97,645.43,No,Fiber optic,19,No,Credit card (automatic),No
66a622d6-d940-48e2-a663-c5a185373e02,46,Male,Month-to-month,59.02,1829.62,Yes,No,31,No,Bank transfer (automatic),No
6f1d67b5-0cbc-4a7e-a192-78db0a248f0b,58,Male,Two year,48.41,1210.25,No,Fiber optic,25,Yes,Bank transfer (automatic),No
eee76b01-caff-4992-8e0c-205f7a810dcb,27,Female,Month-to-month,93.29,1119.48,No,Fiber optic,12,Yes,Mailed check,No
1db168ea-7bbc-448a-840e-fb6c4a642366,19,Female,Two year,30.87,370.44,No,Fiber optic,12,Yes,Credit card (automatic),No
73db038d-4117-418d-a4c2-0a3b57d5e29c,68,Female,Two year,95.21,2380.25,Yes,No,25,No,Bank transfer (automatic),No
9e645a66-74d5-47f9-aa6b-a8aebc59ec33,28,Female,One year,24.57,810.81,No,DSL,33,Yes,Bank transfer (automatic),Yes
279b96df-bf1f-4f31-8065-0278fbc95a70,30,Female,One year,40.2,1125.6,Yes,DSL,28,No,Bank transfer (automatic),No
eda00ea3-8136-474d-ad31-41cb090f9098,27,Female,One year,99.2,892.8,No,No,9,No,Mailed check,No
654e6eed-a2a0-4621-b981-9c05d4aceabe,31,Female,One year,94.28,1319.92,Yes,Fiber optic,14,No,Electronic check,Yes
cff0bcba-5435-4e37-a4c6-f92795609abb,35,Male,Month-to-month,67.63,202.89,No,Fiber optic,3,Yes,Bank transfer (automatic),No
423ce63d-7680-46f9-bae2-918d3072477f,68,Female,One year,25.0,125.0,No,DSL,5,Yes,Bank transfer (automatic),No
a4b22ce7-b8d1-4ab4-9e82-8720facaa4ef,26,Female,Month-to-month,80.99,2105.74,Yes,No,26,Yes,Bank transfer (automatic),No
5d5a4fff-48da-472f-9f68-c31501e9961f,56,Male,One year,60.67,1092.06,No,No,18,Yes,Credit card (automatic),Yes
1797f7d8-50b8-4bdc-9cbb-d77d863a9428,45,Female,One year,51.65,1084.65,Yes,Fiber optic,21,No,Credit card (automatic),No
1001790c-cb1e-456f-b40a-0a63f431a3b5,20,Female,Two year,84.04,1344.64,No,Fiber optic,16,No,Bank transfer (automatic),Yes
c318e6c7-3102-476b-b038-0e2eebafbc60,37,Male,Month-to-month,63.66,1464.18,Yes,Fiber optic,23,Yes,Mailed check,No
7ef4e928-4d04-49e8-8fb6-3fd605c05434,23,Female,Two year,29.24,847.96,No,No,29,Yes,Electronic check,Yes
9c249cd2-a1fb-499f-ab1d-a43fc1c32013,44,Female,One year,111.6,1116.0,No,DSL,10,No,Credit card (automatic),No
557d064d-844e-4e0a-b144-9bbcb2ba9a48,19,Female,Month-to-month,97.85,489.25,Yes,No,5,Yes,Electronic check,Yes
3d4b8d44-b550-4f5e-88a2-5abdb6d7d46a,46,Female,One year,25.64,282.04,No,No,11,Yes,Bank transfer (automatic),No
14c9f2f5-9c70-413f-8a23-71d212324b07,55,Female,Two year,72.51,2102.79,Yes,No,29,No,Credit card (automatic),No
f2360b11-ac36-4116-8523-43414aad9de4,20,Female,Month-to-month,28.34,765.18,Yes,DSL,27,Yes,Electronic check,Yes
7d36cb22-db09-468f-8e0d-13ea98b125dd,33,Male,Two year,103.73,3526.82,No,Fiber optic,34,Yes,Bank transfer (automatic),No
cdcb367a-9f39-4a0e-aba1-d6f02b8daebe,47,Female,One year,81.3,1138.2,No,Fiber optic,14,Yes,Credit card (automatic),No
30bd9541-aa59-4e8c-b80d-555b6fb21913,57,Female,One year,37.24,372.4,No,No,10,No,Bank transfer (automatic),No
1cf139fe-7ad2-48e6-bc85-560968007a5b,19,Male,One year,22.07,242.77,Yes,No,11,Yes,Credit card (automatic),No
bb5225e5-01ba-4754-9e8d-084d96dca435,34,Male,Month-to-month,23.16,254.76,Yes,DSL,11,Yes,Electronic check,No
a47bd75e-ca26-4618-b50e-1431805a9158,58,Female,Two year,70.74,2475.9,No,DSL,35,No,Electronic check,No
af9ef1ef-ac0f-4bbb-9eaa-b87f0a688a54,29,Male,Two year,93.44,1775.36,Yes,Fiber optic,19,No,Credit card (automatic),No
e9bac22f-626f-46cc-af75-e3b0c5f2f06f,52,Female,One year,32.08,769.92,No,No,24,No,Mailed check,Yes
c5a0a693-b0fd-4bb8-9686-7d18a04dcddf,60,Female,Two year,42.13,42.13,No,DSL,1,No,Bank transfer (automatic),No
75c2b3b6-3506-4de8-9498-30a2b12ea0c9,18,Male,Month-to-month,52.73,632.76,No,DSL,12,No,Electronic check,No
5777da7a-5896-4911-bae9-3c7078a7a2fb,62,Female,One year,41.81,585.34,Yes,No,14,No,Mailed check,No
68679e0c-83d4-4366-be77-7138ee6e1429,32,Female,One year,59.13,177.39,Yes,No,3,No,Credit card (automatic),No
875fecbd-963d-41ca-af79-a585f5fb54d3,43,Male,One year,75.96,2430.72,No,No,32,Yes,Electronic check,No
b146f3e1-78cd-4ecf-94db-b7f735ef314c,54,Male,Month-to-month,88.49,1415.84,Yes,No,16,No,Electronic check,Yes
f39dbf12-24e0-4b50-a97f-5d76aca78ee1,38,Male,One year,116.38,1163.8,No,No,10,No,Bank transfer (automatic),Yes
0ce210e3-b834-41dc-ae4c-ac1ca7bd9583,66,Male,One year,113.08,1922.36,No,No,17,No,Mailed check,No
8ec173c5-d0e8-4251-94a9-21c8831dfaf8,48,Female,One year,77.01,308.04,Yes,DSL,4,Yes,Bank transfer (automatic),No
86f04715-30ae-48c3-850e-24875f07537f,42,Male,One year,93.42,1401.3,No,No,15,Yes,Credit card (automatic),No
62943100-bf35-4ae6-9817-4dd2bd14f721,40,Male,Two year,115.09,3797.97,No,Fiber optic,33,No,Electronic check,Yes
75db2ee7-9803-40e6-866e-852d4ad8f92b,41,Male,One year,28.35,283.5,No,No,10,No,Mailed check,No
af48c6e9-03a4-42f3-8110-9ba5a2a8db47,55,Male,Month-to-month,20.56,143.92,No,Fiber optic,7,No,Bank transfer (automatic),No
0c743dc6-c904-407c-a3df-3a0b9e7cab91,45,Male,One year,22.98,758.34,No,Fiber optic,33,Yes,Mailed check,Yes
d021922e-0fbe-4d4e-8bbb-5d8b3973502e,38,Female,One year,76.33,1297.61,Yes,Fiber optic,17,No,Credit card (automatic),Yes
ead3c572-b306-484e-b938-c4f3fc331ece,60,Male,Two year,96.28,1155.36,Yes,No,12,Yes,Electronic check,No
bcd4e1e4-7351-4099-8cd6-c1ef7301a6f3,35,Female,One year,56.71,964.07,No,No,17,Yes,Mailed check,No
04650e5e-f97e-410a-b1b3-54ad1cd9c30a,53,Male,Two year,74.52,1192.32,Yes,Fiber optic,16,No,Credit card (automatic),No
704efcbe-bf90-4f9c-a21b-d30f7a4bd673,52,Male,Month-to-month,71.64,1002.96,No,No,14,Yes,Credit card (automatic),No
def9e8c6-9acb-44a8-9ec3-8ae216053051,62,Male,Two year,29.48,88.44,No,DSL,3,No,Electronic check,Yes
e38a8a7a-9cb4-47c5-bef5-395675c7b300,26,Male,One year,52.16,1564.8,No,DSL,30,Yes,Bank transfer (automatic),No
1d41aca9-ef25-4ae9-a796-ec9883903ace,55,Male,Month-to-month,21.94,767.9,No,DSL,35,Yes,Electronic check,No
29601289-fcc4-4706-80de-362e24a2ed8f,47,Male,One year,31.07,807.82,Yes,DSL,26,Yes,Electronic check,No
52391413-a023-4247-a233-89b4f386b2d7,61,Male,Two year,101.19,1214.28,Yes,No,12,No,Mailed check,No
447404b9-8660-494f-9ac2-126fdc3f8378,51,Male,Month-to-month,102.94,3191.14,No,Fiber optic,31,Yes,Mailed check,No
0054d253-9019-4511-909b-f55735186d31,49,Female,Month-to-month,100.19,1703.23,Yes,No,17,Yes,Bank transfer (automatic),No
1cad51ec-1e6e-4b4b-a388-21c42006f100,20,Male,Two year,92.68,741.44,No,DSL,8,No,Credit card (automatic),Yes
2de88e04-5d56-469a-953c-c9705cc3d27e,20,Female,Two year,99.33,1887.27,Yes,No,19,Yes,Mailed check,No
89365b0f-ed6d-470d-8676-4fb6cad23225,45,Male,Month-to-month,87.1,2264.6,No,No,26,Yes,Bank transfer (automatic),No
76acb595-282c-42c1-bdf6-fd0123536474,61,Female,Month-to-month,86.98,347.92,No,DSL,4,No,Electronic check,No
206b14a4-8e3a-47d1-81ce-c645538e50f6,32,Male,Two year,86.74,1301.1,No,Fiber optic,15,No,Credit card (automatic),No
5df3127e-aa45-48da-a21a-7e9a7a971c04,58,Male,One year,71.4,999.6,Yes,No,14,No,Electronic check,No
f6c9ccf9-f464-4cb7-8a69-0726c1695eff,40,Male,Month-to-month,56.33,1689.9,Yes,No,30,Yes,Credit card (automatic),Yes
8144754d-76bd-45b7-a94e-a7692d5516ee,57,Female,Two year,93.02,2232.48,No,DSL,24,Yes,Mailed check,No
345e8cc3-be80-423f-a523-9f9f065093c8,28,Female,One year,49.86,1695.24,Yes,Fiber optic,34,Yes,Electronic check,No
3b7b0c51-f2d8-4528-b289-74535d1fc74e,65,Female,Month-to-month,74.29,1411.51,Yes,DSL,19,Yes,Electronic check,No
da472fa8-d48c-44d0-9d1e-245d60b1a143,49,Female,Month-to-month,63.34,190.02,Yes,DSL,3,Yes,Credit card (automatic),No
0ed09670-7b45-4176-bc3e-dc8faf54a0f8,53,Male,Two year,47.66,190.64,Yes,No,4,No,Bank transfer (automatic),No
fecdbd5d-b19c-4331-93ee-00b6f6b45b99,50,Male,One year,117.47,1292.17,Yes,Fiber optic,11,Yes,Credit card (automatic),Yes
ae948611-93de-4fac-9bda-14a2bb40a806,41,Male,Month-to-month,45.88,596.44,Yes,DSL,13,No,Mailed check,Yes
c5aeef46-be89-4b6e-9299-24f1568ce9c0,56,Female,One year,50.93,916.74,Yes,No,18,Yes,Bank transfer (automatic),No
93c50230-a80e-4aec-96fb-11295b6392ef,51,Male,One year,36.16,687.04,Yes,DSL,19,Yes,Electronic check,No
76f2d75d-5599-41e9-b672-b8b6c99fda51,45,Female,Month-to-month,102.3,3375.9,Yes,No,33,No,Electronic check,No
b31a013c-c335-4ddf-81dc-1032bffd8f5f,54,Female,One year,78.66,235.98,Yes,Fiber optic,3,Yes,Electronic check,No
408c08e6-40f8-4062-84d0-5415b5eb7bc8,24,Female,Month-to-month,81.3,2845.5,Yes,DSL,35,Yes,Mailed check,No
051054a7-c748-45d3-9f46-f8456efd14c9,21,Female,One year,102.06,102.06,Yes,Fiber optic,1,No,Electronic check,No
92c82ec2-a0fc-4216-ae64-a28b93a98c0c,54,Female,Month-to-month,54.29,1900.15,Yes,Fiber optic,35,No,Electronic check,Yes
e7c2a821-6555-4c06-9d91-e095fd7382cb,18,Male,Two year,39.36,984.0,No,No,25,Yes,Bank transfer (automatic),No
bec20927-0030-421d-9840-9411d76af302,18,Female,Month-to-month,39.84,517.92,No,DSL,13,No,Mailed check,No
757a112e-00ec-42c1-88f2-53e5343b39f2,64,Female,Month-to-month,93.26,373.04,Yes,DSL,4,Yes,Electronic check,No
f7473818-27b8-4315-b587-734e5246cde5,37,Male,Month-to-month,81.41,488.46,Yes,No,6,No,Bank transfer (automatic),No
15d8b9a7-80d1-4fca-822f-9542c1f0cea3,36,Female,One year,40.63,446.93,Yes,No,11,Yes,Electronic check,No
3f71f74f-02ff-4e9e-becb-bce7a4d38502,46,Female,Two year,34.51,34.51,No,Fiber optic,1,No,Bank transfer (automatic),Yes
a571c9f1-2183-43e3-a3c3-595341b25656,27,Male,One year,32.07,256.56,No,DSL,8,No,Electronic check,No
f69f568d-dab9-4d55-be48-dd5114770756,35,Male,One year,82.78,2814.52,Yes,DSL,34,Yes,Mailed check,No
7a6eb5a4-1106-470b-bbb2-36c5ede185d1,45,Male,Month-to-month,20.01,180.09,Yes,No,9,No,Credit card (automatic),No
65f4f9cc-d888-493f-89c8-4a26e3c96b53,52,Female,One year,21.83,458.43,Yes,No,21,No,Mailed check,No
d4b35b46-c0e1-42e1-afa6-fe26116a4c8c,60,Male,Month-to-month,58.96,1179.2,Yes,No,20,No,Bank transfer (automatic),No
9841c5eb-eaec-4198-b177-9b15b6889022,64,Male,Two year,89.13,89.13,Yes,DSL,1,Yes,Electronic check,No
09aa1ea3-3ad0-4e8a-91aa-411c64c3b6b8,48,Male,One year,89.5,3132.5,No,DSL,35,No,Mailed check,Yes
e144dd71-3593-4eff-8f9e-4d275f8ec010,44,Female,One year,63.01,1764.28,Yes,Fiber optic,28,No,Electronic check,No
ff8ca700-33f4-4319-b679-0647b43b55b8,28,Male,One year,89.11,623.77,No,No,7,No,Mailed check,No
e3b94956-3d9e-44e8-b710-735701919a75,66,Female,Month-to-month,72.11,648.99,Yes,Fiber optic,9,Yes,Bank transfer (automatic),No
9d955cb4-5bd8-4dad-b0da-597aa25d4376,66,Female,Month-to-month,117.69,117.69,Yes,DSL,1,Yes,Credit card (automatic),No
21b6057a-a079-4afb-8d01-e765c43bf74c,55,Male,One year,36.25,1232.5,No,Fiber optic,34,No,Mailed check,No
35bcc421-9fe2-47b9-afed-5b44f42b5ca6,22,Female,One year,80.07,2722.38,No,Fiber optic,34,Yes,Electronic check,No
a4468da5-4a5a-4ef5-be9c-f2346de1cbeb,25,Female,Two year,69.12,1175.04,Yes,Fiber optic,17,No,Electronic check,No
fa27dbcf-2b2a-4a7c-8154-f6f904b4cd45,51,Male,Two year,39.45,1262.4,No,No,32,Yes,Electronic check,No
1520b59b-90aa-4628-aa56-d5c5d6b9ddf9,65,Female,Two year,95.0,190.0,Yes,DSL,2,No,Bank transfer (automatic),No
7986e688-b435-43a1-b3e2-e7551cf994ed,69,Male,Two year,47.55,1188.75,No,No,25,Yes,Bank transfer (automatic),Yes
d1d62564-3a8b-4e51-9310-512235c30511,29,Female,Two year,58.17,1512.42,No,Fiber optic,26,No,Credit card (automatic),No
3dbaeaa2-b893-4794-88e8-b7d698cb9b24,55,Female,Month-to-month,57.48,1494.48,Yes,No,26,No,Electronic check,Yes
d375ceb7-881f-4430-ac76-f34de2de58d3,18,Male,Two year,44.42,932.82,Yes,DSL,21,Yes,Credit card (automatic),No
df4878d3-c79b-4e40-9456-340d79314fdf,48,Male,Two year,63.07,1135.26,No,DSL,18,No,Electronic check,No
10ff80ce-87ac-4327-94dc-3687c9d39305,21,Female,One year,67.33,1952.57,Yes,Fiber optic,29,No,Mailed check,No
056f3cc7-3e51-4d64-8b32-901e9d1e5f99,66,Female,Month-to-month,94.42,2266.08,No,Fiber optic,24,No,Mailed check,No
15cb9f57-c3d6-4ed9-9cad-511928bef178,62,Male,Two year,96.51,2702.28,No,No,28,Yes,Mailed check,No
1a284750-d136-4fef-a26d-77ec35bbb58b,67,Female,Two year,35.86,430.32,Yes,DSL,12,No,Electronic check,Yes
cfe16e47-a4a8-4019-ad55-61b6ff1c0af7,22,Female,Two year,79.28,872.08,No,DSL,11,No,Mailed check,Yes
d481e95a-1a6e-47a9-9c28-c9c8a63c4222,47,Female,One year,109.62,2959.74,Yes,No,27,No,Electronic check,No
fd98a145-8bac-445e-9094-9f1628a6661b,41,Female,One year,30.88,710.24,Yes,DSL,23,Yes,Credit card (automatic),Yes
f9b70548-022e-415d-b319-a71eeb795563,20,Male,One year,67.29,2220.57,No,Fiber optic,33,No,Bank transfer (automatic),No
171297a2-188c-4c50-9464-d235f3f55a4d,28,Male,Two year,95.04,1520.64,Yes,Fiber optic,16,Yes,Mailed check,No
ec24ed4f-fd28-40eb-ac85-2cc84a2bae12,62,Male,One year,81.15,2272.2,No,No,28,No,Electronic check,No
5b121ac8-903e-47c8-9b09-98736efd1495,21,Male,Two year,30.06,841.68,No,No,28,Yes,Electronic check,No
4f4c260e-b6ad-4c62-ba6e-e946eb1a3cb1,43,Male,Month-to-month,59.66,357.96,Yes,No,6,Yes,Credit card (automatic),No
b6f8e48e-50b5-4bbc-866e-d76aa6041935,44,Male,Two year,70.72,2050.88,Yes,Fiber optic,29,Yes,Credit card (automatic),No
a7e843fb-0810-489c-b75c-97f19df2e1ac,63,Female,One year,119.58,4065.72,No,No,34,No,Bank transfer (automatic),No
d6dcbbb9-b1ad-41a8-ae58-75407a8ff9e0,60,Male,Month-to-month,37.86,113.58,Yes,DSL,3,Yes,Credit card (automatic),Yes
d4be29ad-85f4-4f62-aa1e-0b531df74d24,44,Female,Two year,118.24,709.44,No,No,6,Yes,Bank transfer (automatic),No
bc5a6130-6df2-49cf-baa2-87b4e5a8f8a9,59,Female,Month-to-month,57.61,748.93,No,DSL,13,Yes,Bank transfer (automatic),No
970f594b-fa7f-41fc-ab50-1c035079825c,68,Female,Month-to-month,40.03,600.45,No,Fiber optic,15,Yes,Credit card (automatic),No
b0494cf6-d92f-4e2e-9cd0-33558df379a3,67,Male,Month-to-month,61.41,368.46,No,DSL,6,Yes,Bank transfer (automatic),No
10f95344-818e-477b-853f-0221d57c1cc3,23,Female,Two year,81.4,2686.2,No,DSL,33,Yes,Mailed check,Yes
6e9f32df-6403-4e5c-acb2-aa476197fd4c,32,Male,One year,41.35,496.2,Yes,DSL,12,Yes,Bank transfer (automatic),No
e8436743-2763-4393-8e40-338be4c1590a,47,Female,Two year,49.14,638.82,No,Fiber optic,13,Yes,Electronic check,No
6500a296-1e6e-419e-98b9-d56febc13693,59,Female,One year,105.45,3479.85,No,DSL,33,Yes,Electronic check,Yes
b2185716-745d-41eb-bbc5-4ba9e33facb0,54,Male,Two year,119.9,3357.2,No,DSL,28,No,Electronic check,Yes
0c1fba20-6b1b-48c0-855f-b8f8d31f9b24,54,Female,Two year,51.82,259.1,No,No,5,Yes,Credit card (automatic),No
3139475a-bd8e-475c-a585-41958908ce1b,59,Female,Two year,34.89,872.25,No,No,25,Yes,Electronic check,No
c0107dc5-38b4-496b-ac43-d19efd2d9d80,54,Female,One year,99.32,1688.44,No,No,17,Yes,Credit card (automatic),No
cf27a654-6846-4311-991c-3bbff4b4909b,52,Female,Two year,80.05,1520.95,Yes,DSL,19,Yes,Electronic check,No
d315031e-30df-4752-83eb-b03d37f8e534,40,Male,Month-to-month,30.04,1051.4,Yes,DSL,35,Yes,Bank transfer (automatic),No
3d40305a-5dff-4e9d-8606-a5778c048ae9,23,Female,Two year,114.68,3899.12,No,Fiber optic,34,Yes,Credit card (automatic),No
a53a32a9-e528-459d-8c47-bfe5f849af93,21,Female,Month-to-month,27.8,166.8,No,DSL,6,Yes,Electronic check,No
51a582fb-a73d-407d-866d-15c79327298e,35,Male,One year,82.54,1568.26,No,DSL,19,No,Bank transfer (automatic),No
bcb7023d-3251-47a7-82d1-ca29cef505e5,26,Female,One year,62.39,62.39,Yes,Fiber optic,1,No,Credit card (automatic),Yes
c657ee53-5ca6-435e-a365-34d9ad8b2d20,66,Female,Two year,75.66,529.62,No,DSL,7,No,Bank transfer (automatic),No
e9bbe147-5a6b-4f57-ab12-381037865f13,46,Female,Two year,41.32,1404.88,No,Fiber optic,34,Yes,Bank transfer (automatic),No
eafc42ff-468e-46a6-a352-d4f1ef08c06e,30,Female,Two year,88.81,1687.39,No,Fiber optic,19,Yes,Bank transfer (automatic),Yes
adee8c49-9bba-4ce5-813e-22bdeea2e5df,64,Male,Month-to-month,115.97,3827.01,No,No,33,No,Credit card (automatic),Yes
e8956a28-eca4-4057-9646-9cab98e866fa,69,Female,One year,65.84,1711.84,No,DSL,26,No,Credit card (automatic),No
203fab23-4dec-4727-8eff-60e0e7fa848a,34,Male,Month-to-month,72.3,1952.1,No,No,27,Yes,Mailed check,No
5f49e197-e2bd-48fa-a51e-388fc773d221,62,Female,Month-to-month,43.98,1143.48,Yes,DSL,26,Yes,Mailed check,No
692dd01a-ad20-4f73-a3df-6af2cc2798fc,49,Female,Two year,109.19,3821.65,No,No,35,No,Mailed check,No
944c3f0f-801c-4c19-a120-4ab78c608724,65,Female,Two year,117.12,2342.4,No,Fiber optic,20,No,Mailed check,No
e76d5efa-b894-4cf2-a7c7-1f0ef71dba5b,39,Male,Month-to-month,98.63,2367.12,No,Fiber optic,24,No,Credit card (automatic),No
27ff15e7-36db-4e2b-ac08-7947577a6cea,21,Female,Month-to-month,74.28,1559.88,No,Fiber optic,21,No,Mailed check,No
12cede8a-ad18-4c6a-809f-c49c57875c9a,22,Female,Two year,115.68,3007.68,No,Fiber optic,26,Yes,Electronic check,No
b76ba534-665f-4ff6-b30e-dfe7117d4808,54,Male,Two year,35.39,707.8,No,DSL,20,No,Mailed check,No
c322950c-ce07-4e15-af54-82ac791687ca,58,Male,Month-to-month,67.85,407.1,No,DSL,6,No,Electronic check,Yes
0f54e6ba-e27e-49b4-8aec-44eeefa97f91,66,Male,Two year,73.76,221.28,No,No,3,Yes,Electronic check,No
c94d0fff-34e0-4325-b2d2-72c41acaf405,30,Male,Two year,69.19,691.9,No,DSL,10,No,Bank transfer (automatic),No
ad45b1df-8c18-4f97-8b9b-a8a9d158fb6d,51,Female,Month-to-month,100.24,1202.88,Yes,DSL,12,No,Bank transfer (automatic),Yes
fb902f1a-4840-4c10-b3a2-b02edcdbad9b,62,Female,Month-to-month,87.04,2872.32,Yes,No,33,No,Bank transfer (automatic),No
b1b941da-39ca-4040-9760-aa9d543c16a5,39,Female,One year,32.67,718.74,Yes,Fiber optic,22,Yes,Mailed check,No
448b3f02-ad0a-43d4-a95c-b26bd6e2e100,40,Female,Month-to-month,54.65,874.4,No,No,16,Yes,Credit card (automatic),Yes
b64cb4b9-4c91-45c5-86d3-d9afa62c71f2,68,Male,Two year,53.91,916.47,Yes,No,17,No,Electronic check,No
5f16e7d7-1c6d-468b-80d0-881b2344349a,20,Female,Month-to-month,76.56,765.6,Yes,Fiber optic,10,Yes,Credit card (automatic),No
32fbded9-f0ce-401a-a9e2-d03d799aa2c1,59,Female,Month-to-month,49.15,589.8,Yes,No,12,Yes,Credit card (automatic),No
33de2554-a0ec-410e-bf07-fdcad1ef6c26,51,Female,Month-to-month,31.73,602.87,Yes,No,19,No,Mailed check,No
fe9ad5b9-ecba-4ce0-9e7a-647de1d33297,49,Female,One year,85.37,1963.51,No,No,23,Yes,Credit card (automatic),Yes
f6fd1b45-b61c-43c7-9a84-44e31c183ca4,62,Male,One year,105.1,1051.0,Yes,DSL,10,No,Credit card (automatic),Yes
c76576ff-9073-441c-aeed-7617f9d1398c,68,Female,Two year,113.16,1131.6,Yes,Fiber optic,10,Yes,Bank transfer (automatic),No
54ee273a-9462-429d-b8eb-ffd526035bcc,66,Female,One year,117.26,1172.6,No,Fiber optic,10,No,Bank transfer (automatic),No
ef50d841-517a-4fc2-9563-903fee54e1b4,38,Female,Month-to-month,98.11,2943.3,Yes,No,30,Yes,Electronic check,No
35ebcc6f-4644-4f7b-8130-08920c710a4d,63,Male,One year,33.97,135.88,No,DSL,4,Yes,Electronic check,No
b5bcb0a0-d621-498e-8dcc-1f869bda00cc,61,Male,Month-to-month,105.31,105.31,Yes,Fiber optic,1,No,Bank transfer (automatic),No
34ae8d81-05a0-4e59-9bf7-a1e7fb6b1bec,38,Female,One year,60.0,1140.0,Yes,Fiber optic,19,No,Mailed check,No
18a2ace5-7ce3-4c49-8f86-d2ebb642d31c,61,Female,One year,92.99,464.95,Yes,No,5,No,Mailed check,No
8de2efd7-60a8-44a3-8498-b81a8e8fb2f3,28,Female,One year,73.13,2193.9,No,No,30,No,Electronic check,No
7974b6c1-d429-470f-a24d-c601a91595e4,56,Male,Month-to-month,102.86,2674.36,Yes,No,26,Yes,Bank transfer (automatic),No
5a3596c8-17bc-4b71-ada2-f2fc5c6bea1a,21,Female,One year,62.55,2126.7,Yes,Fiber optic,34,Yes,Mailed check,Yes
